Date and Time (UTC),Transaction ID,Address,Amount,Manual
2017-12-31 01:05,1f600d38f092b809e04a21b054c05f16d953c5c4e1741600440321945b2ffbc3,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.05000000,N
2017-12-31 19:05,4b6d63e5e0acd6479187c4c4f95b9c72aa788bbaf6df2c216867e74da741f95e,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.05000000,N
2018-01-01 18:05,e9dbe230c43d748a19d3f3258e1275c4d9b17f91c433413ce8220f1323da4a43,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.05000000,N
2018-01-02 12:05,b3c911fa776fefebf035c83999acd5f78320b8ba6fd6cd13029643caf5e989f2,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.05000000,N
2018-01-03 07:05,9d3bf10c595b93345901d413cde4c68b1c257475670165e12f701cb2b3b0855a,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.05000000,N
2018-01-04 21:05,fc3dd9e99611d04c7d33e96e6b16eecedc2b8f862490b662f43bb538708add1b,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-01-06 06:05,30aa7da01253e893eb73f472e83c92bb4da531c31c3b9365afc7efa520c3cf35,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-01-07 17:05,b74f47a66a26f3426cedb3099f7aa6700b2c855df801b9e48a432235d38d7102,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-01-09 04:05,605bd121e4674c22e2bf25260b9aa5acb2d1b6d7dc23503504801192cf93b068,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-01-10 14:05,0a54b7342af817c8b4100511308f56320c6e406dd83c012047eaea490d513da1,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-01-11 23:05,ca06d3f768bbb8181854012fca65fcb026df50d4033d1e450cffc941ce493cd2,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-01-13 08:05,9284af33e9c311459f37e186eee9ff3f8cb956db61920053b251eda6d2c1bf47,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-01-14 17:05,4b844a858ccb652f2ef96bac40e4e6c10bfc64652f9ea52f5ac8f00aa69fcf63,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-01-16 01:05,172391e4ef4fe6c8af1b2df72d521ca6ba713d569618a09b0fbbed96a8fc22e4,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-01-18 17:05,ad555a235d121ecf3f39ccbf6d989bd779095a7e655b30c28497b9833c2e80eb,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-01-20 02:05,56f18fdbf448b08cd56a765f9b42890007098a33dc26c5066f0a296a450699e9,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-01-21 12:05,1236fb3e33ce93a4c1867a244abde7cf8201d23659b97b5d7d50c2c7aadad3b4,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-01-22 21:05,f7f402411eca9e3275bdf06079876852ad2dff8412514ded031c6f5761fb509b,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-01-24 08:05,c296a16e57c470eb8fa19115885f7e18b3f9aee9e21fdc7b7ceadafd72a0a796,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-01-25 18:05,e3be9b1ac268cce2c0c422aaf09dc1ba6764272ff12d3ecd4bd01e79fa7a3be6,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-01-27 05:05,345e16fb9a6f0303b34ece5f667ee60d2f435c48c795419bd8ad0ad7d3212932,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-01-28 15:05,f8580521ad12ed6fd12cc46504b1149d785877fe7605b59bfaab8cde6d02d248,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-01-30 03:05,a256b1b7fb6c4fa410d6ecbb45178f1e494c789b3e5fc4c48a392d43e6ecb6ed,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-01-31 16:05,6ca7608bdd18949a8aafb2484d60812f741dce2687a72adb1dba03bd78d5cb8a,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-02-02 05:05,4be5c1a099327ef0725aded91ac26091b8d45f527af8a8214cda3fee9cd0e4c1,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-02-03 20:05,06b9175eb2729b66b3842e45707f056da36e8f505d2195fa55232335a0eb60b1,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-02-05 11:05,a0ecf6024c74160f14694ef7ee8adec75a34f52b9dc9ce95d7b954101ab8f582,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-02-08 09:05,64280a4abf90248e451f0db04f0cf6f5ddf2af8dda3b0fc7f0ed2d04ea29d6f9,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-02-10 07:05,86017dfcfe6d422249cdb317580dfeb8faf1ef21586f17a535757283963d5d7a,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-02-12 03:05,f1a40564ed4ff46a1a6823adca7281a080f747d640b354de885289832dfd0930,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-02-13 23:05,04b98ed6261a3f62b7fedadb40e0f737f45e425d39bb5c930879573c7b9ebc33,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-02-15 20:05,e5560789834758e3f19fb0cf84b7c0567f4e24eb9443c7db7bcf2800335b4cb6,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-02-17 17:05,2adc75dcc107154369f3d2806e885c6adeb15dac7295fd4a5306d46b75f05c38,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-02-19 15:05,3410c2dbb3bbd1916458785bd3e30f396f2ca51055e43d5a7cf298fc996cbdcd,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-02-21 14:05,f1c61b62ff3814d1360146fa2ec0b0d8363cb094b29372a83ff5e39298a7f26d,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-02-24 10:05,1caf02700db70235d89ca120e65de8156769ee6e0e0c6475d57bab92cae14ad4,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-02-25 12:05,040670eae72f7a460923df64b9a65474c67fd17d7f799df5324261bde6c57cea,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-02-27 11:05,9ed8826974fdf5f29a9f7534edc1586ffaac4b8f105715e9e38b554dc3f3c09d,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-03-01 11:05,e3920b563cfcc39193c0e74d17cc340335a84e6765506f758666f14435ac8061,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-03-03 10:35,eacf54ebe26c36da4e9866cd0df2a1e1b2a41f3d27e3b551d59365a3e7e5fd78,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-03-05 10:35,d4424904074fe91870a9f667704f88b827c309d5941555c6ee94ef29e290b4b8,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-03-07 10:35,b6e958b2761726d7d3d954abb992478049e950818d36ee23f2c0f1d6e904badd,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-03-09 14:35,ee95e33e086ff875550f1fdf23921027c21eee5e294c4cb479da1e359aeb709a,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-03-11 19:05,213de9276d9a2b4eb17a4dc0ab69acca5b6b04d4daa74f986256cb75391ed50b,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-03-14 00:05,841de24fd0442792fa4e54eb882793b481d1fb5670d4625acb48d6522635f68e,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-03-16 05:35,57d474ad5dcf93534f5c237e65fa9faf6bd442418607ea5f7b938bce6dde70ee,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-03-18 12:05,8c67f72f82003db65adf4230feecebda7c751af474fb5ddf4b6fa21f8c344e87,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-03-20 19:35,65c1c12b1ee95c25b2cd280d26376eca1f31e4ae433557b237bc8df00f884d0f,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-03-23 04:35,7683d31752de1bc66a2b3e6569d7d194cdf4c7a6e6502259447ecadf425d9d42,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-03-25 13:05,5d1c0b0931184215abbd5603afe01a6619f2fa126a799079eed672398f98a86f,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-03-28 00:05,3a32ea1d8bfb12552e48a8ae8be747929dd702f0071fe325cae9cc0e5c0fbd92,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-03-30 14:35,c5a72f53ecc6dc748714b8b2c0de165f53cc758c3c8b520cd931598bfa5e0caf,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-04-02 05:35,3e50d36ae926deef541ad3077396f0413ee6f2f713b3c9f4368b8c3ca943704b,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-04-04 22:05,040789052386996068854bb17f9977952c32e137f0a9dc380ba8652a2adaccb0,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-04-07 16:05,a34608576339c474215a7c40f2f09059d9af6170e7bc8b092225342630e01649,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-04-10 12:35,491ff61fbfb2ce0bd63428199e0beb33dcda5a5c8305272d3b2a6b91b36bd3e7,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-04-13 10:05,5171d217d35703f3af926422ec1dd9ba3762fdb59c3ff66a349e3513bfa8d1bd,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-04-16 07:05,17b9c8861a3c20dbe262e1741430b74ca88673092f3a1675de75f6d6f38f682d,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-04-19 04:05,8e932d561c210e1f3e6f14cde2d362a43b51e737e4bcd2264a0dcf56d1f6d7ed,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-04-22 04:05,97917401fdc4ffa1c57e01eea1c531461671b1573faf3e3334301b7407fa128a,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-04-25 08:05,5d4a603d131b3baac0f45ac60e12b4e5f9aee7c3514817b987e2bd1427b4df20,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-04-28 16:35,64b5c076f666eccffe08a0be441fefd0d9d99ec87487b305525075c2b4792d02,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-05-02 02:35,b7be6cdcdd5686623b1a8c53ae379efc469acb7d7b6e4f0179075ec62d596fd3,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-05-05 16:35,24741b0ab99aa74fe804d5a79c5c62fe84daae66c38ca8dc3b2faf2e2a11e899,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-05-10 14:05,26d3eef3d7e5a6b8edeb2aff5295855dd4206385b0a53f1aa6213eb2a13b0f9f,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-05-14 14:05,ece27bf868d645e876d81a4cad9e26ebeb46cb7ce01d983b05cf598adf419f0c,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-05-18 18:35,358a5fa22f102c5ed01da0851e3e052f8358f4e0f26f42c1f84762c7caaa3d4a,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-05-22 23:05,34859e539e7438c61762f6072b40dbe5ce49bf69a7579d9e46922d9771937db9,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-05-27 09:35,3766b057381217be54dae514cfb87ec159d9d9b1d66984b20a28c203d28256ac,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-05-31 19:35,287245ecf6f4e141004fbf666f1dbb0896607371ea6d97ee7833997a5a511488,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-06-05 00:05,e10beaa6d82971fbea73c78ef7277074da4521d6609db28fe66ecba2b1e37be7,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-06-09 03:05,199a2325d02d90c6d35461c68fc75580bd1c3c4cadfd69d144c457852834e111,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-06-13 12:35,0afb34d21c81efbab47111772a8401beccb3e2f119265455e468f8e9c3f54463,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-06-17 21:05,c62bc4198ba1d805669c97e0082b4178accb6937dfa9550d853af1f477481540,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-06-22 03:35,1b85cb874126cb83467d80d05d9b95e8c114e5582e2fd81c9eec0e69af399f38,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-06-26 17:35,10a1e59f64c07922e4e4ef5f97ac2ae3f64affe4f7e0ebe3eba498e2a694c10a,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-06-30 19:05,c3ae05b14e286acbb90f9a0c5bc142a6c9993200e2a4a9d69f7daf94382b106d,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-07-04 17:35,518a2dfd3127f2a3bca6aa7890b422c93e5bebd94ac528204524225ab0929fa8,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-07-08 12:05,bded84aab4ddb00fe0de61299affd65763c999b7540bc0e773297a06e156f798,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-07-12 07:35,119b25e6c14f39b4876e941444e101e80f826f420e65ed9499fad00122d5c8ff,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-07-16 02:05,269c0b66a32f210f35993810507becded75d50cc050c3b5c6c5b59f679810291,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-07-19 22:35,0ff2006a59193567e92c90f8c3e2902f7c81b7f3d15ebaf7a482f3ab1f740f0a,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-07-23 21:35,e5a25df1c33815ffad27b572284c903a78661b00b9511ab63fb981d3c182d69e,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-07-27 18:05,c0a48df153fad0acc2efa6db5edc5b3f0c10beaf31fa46d9a856383b9f576e8d,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-07-31 21:05,6bb05ccffb764bdd1e7dd28f1e0c251f2e31f2e33be8bc78288d822e180dc952,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-08-04 18:05,ebc2defa68a55da54a0bea9d09099fc7afd083eeaaff733a30261e6721023f0e,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-08-08 09:35,78b0de8a0dc18ec0ec89158a1a039248e15e9e05fd37408270b7c945d8fce30f,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-08-12 04:35,f4c1d037a7b1e3845fd34d7bb75b84f25b0b293fad608dea68f8eef1991932d9,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-08-15 23:05,cf9f1ce9a1be4460c06714c233eb7c946c4433575bcb2e1309ff34e4c693fa0e,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-08-19 11:05,ccabf9850244930b94d6dfdb13a72a110533cf563a2b12535e04054d93001240,LcVKKATfajkfDYq65oYHsTTFmKdGktxS7k,0.10000000,N
2018-08-23 09:05,c7c2dd81dabcafb7058c89110abf8ef9ea69a70f7b739834558b321e9015e93c,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-08-26 09:05,3b05a2cdfb86b86c30fb54905e4c97befec1fed4d44f763cdae7410359a61ad1,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-08-29 20:35,fd1f17f7fd6e0b6c1a6a3fe6190cc08a2f89cb5b54445c5c09a91c5331cad9f2,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-09-02 07:05,d665081994ebd0e3550a4baafccbb7b31a4f1f6a9fd970a7a6b575e296fb68b3,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-09-05 17:05,a87befca52071bfd6f152f8f5e45080b8cfdfabc056bc1acb016b488e772a79b,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-09-09 02:35,5f51a5986511f70e05c80ed40f8b008e76493e0fed507c77d74bf99c115fc8de,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-09-12 10:35,320175aaa5bb3d674d0838e305de503fd22b9351f151ee671f56271eb076fdfd,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-09-15 18:35,2295412f07defda2b90db3719524e2d0389b7e71ed803964c46e9922de23b81f,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-09-19 02:05,b2c829a3ca2530aaff7bd59003a97a01661d38b36cfb67f47b4f95a49cdaa8fd,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-09-22 10:05,ed3137f898bfc21b1f1b2ff996399cc4607ed71df27a3d432022de9de13bbdf4,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-09-25 18:05,fde588ad51a0138df8c2c5c3ba5a469f6f40e30163cf231237c35f304920b4a9,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
2018-09-29 05:05,beb0bf134a5f6707ca85444cca1f61d54b5f9d60f8ed19f6aa10030f2d069379,LQbQA8EqKW4huaG3GYBL7GHwv77aFZYJSk,0.10000000,N
